bin
001140000362
770405300992
690420402058
840822400981
731122450070
590503301678
781109301976
830716401159
730803301799
910626351513
841228450317
891014301219
700923301904
770318401220
760925400439
761021402251
710318401824
640102400945
800227302553
760310400396
800227403230
681019400121
811110300129
860912402049
790915301411
840824401148
740102402704
751020401223
771026402482
930830301173
890127301439
900409450966
640130401956
600212301879
681117401484
900805402136
731013400785
810518301231
820729401742
800617300844
610316402395
681127450135
910209401586
601108402216
180541001958
180541001313
180541002410
180541002986
180541003378
180541003290
180541000305
180541002519
240440024852
180941014697
202240021133
220440034846
110440022156
100140008297
220540032803
770512302217
210140002429
231140026908
030540000111
120540010029
060640005598
040840006639
121240003800
220540014746
010440000580
160540013308
090340014393
170240006069
230340008598
250140000053
231140013649
190640001254
110140012980
241041034586
231241025790
121140016879
090140010105
240240033379
011240002017
151141021152
091240013057
140340017280
151142004089
070541014164
081240001557
170940024341
210340032567
201240017729
210541032501
050940009966
180940035446
221140047909
170441033980
150241017224
050441009547
130141014986
230940020509
161240020520
130540009384
050140008027
130640003676
130440019318
060240002628
111240022012
160440007161
060240010986
060240007034
060240008349
240140008047
160840006188
060140005936
060140007982
230140030963
230140031005
070740007553
160640008137
041240007579
060140007803
010640001982
060240002668
220641025671
220641027192
111240021906
110140007121
120440016748
120340013690
120340008703
120340003980
120340014518
120340016576
120340013770
120340010844
100740003585
120340014113
120340007160
120340002229
120340006727
120340011149
120340007051
120340014470
221240039387
120440000206
120340018285
120340022372
120440000216
120340022888
120340013452
120240017662
120340014579
120340008733
120340014163
120540000854
120440024662
120440012222
120440020409
120440018328
120440013466
180464013051
210441031706
210441024892
810824450705
120440009864
210341033520
700410450365
871226450926
661024301107
120340015548
120340023142
120340014966
120340017970
120340013165
120340003970
120240014982
120340016209
120140013396
120340003198
110340019486
120340021691
120440004259
120440016420
120440005287
120340022977
101140019621
080240016027
211040007375
030840010477
211440007375
891127300836
930508301172
120340009187
780922402006
980940000084
100940007882
410723300363
751014300738
620512350099
211140026578
210140005671
570213400240
101040003641
831018351028
750507350038
650821350470
630721300685
740308450794
040140012965
151240004923
211240017730
450425300320
530215300059
081040016964
151141000942
080440018645
000640000596
080940008218
090340007747
160940025485
091140006398
110940021631
080940006848
120640001053
000740000649
990140004733
990240007434
050640007394
050740000618
070940016219
210140032778
100740002389
140440028468
920840000288
070640006845
170840000676
050440003815
040740002672
061040002435
231240027474
030140001869
990340001449
011140004703
090440001325
990540000547
920740000620
011240001712
090540001011
921040000509
990240003957
990340003079
990340002982
990240004112
990340002596
990240001435
100540012933
080340018324
201040028925
001240015077
171040015142
020440004288
020940000243
980940002912
090740007830
971140002181
990740000277
940640001371
100640002890
991040000728
110640006012
990340008397
060540001175
160440012653
090740001544
041040001863
921240000165
990840000082
981040000583
970540002768
960340000376
000640002027
990540004331
920140000183
220140024719
940940001095
100440010458
031040004852
010440005690
081140008530
001140004068
130540003167
150740007418
110140008497
200540009914
151240006296
100240021515
061240011441
031040005385
180940018931
101040005370
180440012082
980740001977
980540000882
060240008398
230840032767
150240005087
150240002845
190240003672
221140045427
740520350186
210640021661
180340003822
200540014633
171240006943
210440004515
120640018533
201140028720
200140018344
980840015039
141040022675
190640003865
170740015323
200240017578
190640015620
170640027016
140240019739
190840003911
201140010867
211240003324
750714350261
210340006647
230540042614
191040003846
200940003167
230940028990
120940008478
240440032358
200340011156
210940013592
160140027393
150240004554
190040023800
200940033008
211040003327
210340031836
211140006870
211040012237
200840011888
190440009113
210540005468
180740028258
220640045353
220740031077
140140017947
190740006576
730840000059
650140000027
400440000027
000240003388
190240003028
190340003943
961240002599
970440000587
080140015987
021040006420
050440003215
970740000937
970540001650
060840006098
950640001313
020240008243
970140000638
110740012030
960940000308
020840002127
150940007336
990740003003
140340010907
140140001287
981040002000
980940002675
980940000527
980840001990
131240025526
981040002040
990240005349
961040001019
980640001874
140240029191
970140005679
980640000945
021140007343
970140005758
991140004419
970140004708
010740010905
990840003661
980440001371
021140007363
970840002184
150740014321
141240010163
160540013289
151240018725
000240004821
011040001399
970640002830
970640002840
970540004000
001140001836
030940001293
170940000263
140741019415
210840007217
050940003779
970740000997
991140004343
001140001231
970940001605
101040002019
111240008493
130340012545
160840001662
970340002275
170241014967
230850027517
210240035318
951212300101
880307301950
600430401484
110940009315
611018400341
791226302576
560501404266
220640034516
180940018043
120340002020
150140005390
880509302213
980540002839
230640013585
220140006939
130764008146
980240000534
151040011235
221040013336
150340012053
230540019411
121140019635
181040004075
190340001164
990140001520
240140021748
981240002860
180140033887
450523300195
940740002135
101240001751
190340002102
100940016019
140340003944
110140012821
860717400499
120940004633
931109300980
210140035861
231040035824
180840026542
100340011244
230640036485
161040006578
860621400185
631217301140
921019301978
690622301021
210440016310
200640024535
170340006914
591208400982
941140000417
150140025958
190340002003
981019300128
141240017319
110740000364
850840000034
530911300062
941040000097
150440006568
220840049195
101040007397
180640013692
830728351015
171240026600
990640004989
220340006609
140540019422
160340001288
620514350179
981240000031
880540000029
190740012263
990240000368
160240018754
681025300514
580601350355
650617350293
170440002707
180640034050
140240026948
130340017754
970340003085
970140003038
950440001148
100740013681
220740013577
610615350097
690123350394
120140005701
791040000024
600422350472
501003350238
710223301673
580710302491
150440018988
490424301142
990440010540
810904302911
580927301999
930340000462
000740002407
950540000597
960840001461
970140004690
961240004388
990440008483
980540001543
970340001584
990240002979
990640001423
970340000625
890140000036
990340002675
060140015071
060140008079
130140013813
151140003991
170340026621
201140010242
221140053527
220840040181
230540004929
230340004199
020540001653
690927402669
111240010613
050340007462
620409400990
850724499078
880413401626
930501450377
770705402619
921202450838
781211401917
890715400166
880625400690
720430302084
620926302248
630601401677
570423300730
681213402519
810704300819
750111401221
710119400755
760613401381
650312400502
581017400922
000302550734
640826401791
600217402345
731014402419
700915402797
670506300544
670131300172
590917402386
851027400260
690809401748
790101408437
680313400820
940710450948
750406401512
840422402170
550904300216
470816400871
560128400444
530810401375
751223402172
660228400343
600501401529
891225401163
540717400727
081040013276
090840013770
121141002785
121140008045
041141008896
060340009173
030740009777
020240007874
121140020956
140540016369
730408350393
920425001180
641205450548
510521350213
790509402835
990627351612
900427450161
900930350090
650720401063
580722450354
860504451257
001114551476
870809350659
901027450873
671103301207
840204000897
840702399031
990340002863
990240002969
080840003493
061140004732
150740027046
051140003633
941240000542
081240000013
590740000015
600140000018
990440005366
990540002315
990440005693
181040037076
690424402476
890419301753
040740010485
980740004872
181040003100
181040027326
130440029226
980340000171
060440000311
030440001493
120240008752
091240016646
190640003062
990240005715
010140003287
190840027285
990240005369
020340003622
960940001019
220540001070
211040015668
200940011673
131240001826
120540003145
211240001378
080940010539
001240000168
120740002878
600117302902
821129402018
490422301439
731217400378
730316402082
831003400771
750108401959
951120300240
730609402253
200440007429
010640005608
130540008089
081041000597
200340023427
171140003494
181040038528
140640003539
190840007321
190440014127
011040005440
950140001781
100340010028
020240004191
111240015991
201040033397
060740002001
790208401963
580908401496
740221401208
680819400297
630516400131
950240000896
490105302423
700401403285
570525302850
810601402980
490820402141
630521400387
990140002083
990140001987
110340018293
161140006988
991140006128
150540008716
210140004940
151040008949
800625350031
050940006496
100740013295
130740021995
140140003898
150140024416
151040009352
151140024210
151240023870
160440016854
171140019931
181040004773
190640030941
201140036127
210140032817
210340027654
210340032933
210540001584
210940003763
211240015586
220640030286
220740026023
221040037879
221040045364
221040047549
221140038395
190440026400
510122400016
630112350442
960440001754
840529000686
631104401360
651010402857
721225450584
640408401075
820919401081
510701401735
701102401335
680310450662
710612450286
540825401001
780524302908
650618401495
690217450282
771223450176
530901300444
121141001915
100740016294
171240002990
151140016567
130440017591
121240001389
641024302092
970240005424
121040010925
150240005245
100340019160
041240006293
031040007301
970340000447
100840013279
111140016371
051240009894
110540004161
150840003082
150940011225
120540021391
190440027984
180840010675
040640000949
200540024195
611202350143
060540003994
060140016743
061140005443
080141010307
831023351055
891020351773
811201350020
931110301607
940322302161
670317301327
710314300977
040640009547
690110302869
640115301829
640510302745
580920302691
680415301450
840412303425
880305302839
751017302205
030140000731
811014400539
741208300443
861129302861
620324302403
971124301056
770705300458
570321400851
630517301357
761219300020
150740021969
141240005018
150140001635
150140002702
141240004951
170540027375
141240004901
141240005028
100140006825
970840011272
170840002434
221240016863
000540002420
961140001378
000740002388
011240005150
011240005041
180240033731
011240005160
011240007018
011240007048
011240005061
011240008363
021240002871
541110300786
150140010862
180740011550
180440026300
221140053953
930740000957
191040032394
210540021826
040240004393
180440030477
010740005878
590320300279
781030401478
220840000519
510812301217
951040000376
921240001742
730402400618
971140000859
860815302243
730328350247
861011350443
790829400135
820221350801
590110402864
700603400724
570822350340
630125400364
690516300483
940340001073
591009300032
610902402519
681112400503
710317401353
730601400609
801027400432
850818403173
900403402081
940726399021
110240004537
120140022078
211041008402
211140019456
220440048569
200941017836
701115400487
081140018835
170940023014
060440013511
130140002223
730622300350
901210401067
090640001560
170440013168
770827300382
980924400736
700521499103
890524451251
610806401856
490423401768
750404402143
640514300205
740813499039
170940010726
750402450023
890309350189
600917450360
070940008862
151040000140
630829400034
830419450023
710408300728
800429400333
720707400228
141040008095
181040037819
700416400242
800805301656
140240014906
650109400102
720405400583
820203350645
610404450026
990125351336
700323450749
791002401546
650301401243
841213401119
760902403120
600325400613
810929401867
870419401111
720919401407
641016401611
701230401410
950901401248
690608400836
870705402636
030541008251
210340025425
181041026016
011241007856
030740005030
000640004013
091041004551
050540005822
071140012814
101040011256
991040002647
190540022401
130540018819
010641000157
021240002821
140340025425
931240001060
950640000404
000640001445
981040000728
150740001220
070440001649
011241003853
150140016851
050540001202
160540022018
100940009402
951240000809
190241031455
170240034946
040140005932
970540002582
150840004000
980640001277
030440005515
911040000150
190740006010
030541008023
001241006261
091240002408
140240028946
851201401402
011241001520
940440001265
041040005684
200240002738
990840004114
980740000790
201240006327
120540007504
121140005893
910540000047
060541009835
010640003909
160940029715
010440003931
051040009292
050740006657
190741016221
041041008634
070740008082
031040003438
990540002147
011241003080
000540002360
161140006036
050940003769
990441008168
091240014411
091041015286
940140001393
060640004400
170540016097
060740003377
111140011053
040142001257
170140028323
980240002124
060640013390
070740000473
040440040604
650509300547
160540008381
940240000894
000141005910
040940014188
070940012395
131140007821
621224401534
711219300686
011241001123
131140020777
050640005516
990940002904
060440000054
180740015761
031040001799
001040003264
100640019191
180240028160
031040005692
010240001707
051240004675
990340008862
030440001681
010340004024
050140001555
020440002073
011040005410
041240001193
050240015806
001040003561
220740014991
160440009534
940640000185
181140016750
000640007810
900610300877
640729400012
040140008085
190241032295
020540003510
201240008432
000440002674
161140030712
120840004848
050940010682
080440005138
120640004850
130540000350
070140001539
100640006030
090640005127
210540008783
650815400577
030940006620
220240014953
220340018216
210840030221
050540004554
111141001755
180340027896
990340001934
001040003175
981040000351
031040003339
120940012763
840223300989
480909401708
161040002327
150441026964
090240008781
101240019090
050340013932
940940000909
190440017332
111040010844
050140000656
080540019082
190640017786
110140008279
190640029452
991240006111
670803302268
960824300495
910421400570
081140010801
060440002060
081140019130
940540001596
070740004684
120140007817
031140005468
140240005739
140640016570
060440000906
210840022469
910119300394
151140021791
110440005196
110440011844
140240000094
131240006867
010340004450
120140014845
040740010871
220340001935
151240008064
981040001439
140840001183
101040010793
